beta,kT,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,endl
0.12542135,  7.9731242,  10333.169,  9136.4598, -4572.3277,  14897.301,  128.82592, 0.00021772815,          0, 0.00028890045, 0.00049137845, 0.00062426176, 0.00067456908, 0.00062426176, 0.00049137845, 0.00028890045, 
0.12719962,  7.8616587,   10188.71,  9027.4293, -4535.9741,  14680.165,  345.61251, 0.00020648303,          0, 0.00028545284, 0.0004743911, 0.00058547382, 0.00061309296, 0.00058547382, 0.0004743911, 0.00028545284, 
0.13089156,  7.6399117,  9901.3256,  8966.6233, -4429.9117,  14438.037,  587.73944, 0.00020906889,          0, 0.00028353012, 0.00048416081, 0.00059052502, 0.00062867032, 0.00059052502, 0.00048416081, 0.00028353012, 
0.12076947,  8.2802383,  10731.189,  9539.8941, -4435.2434,   15835.84, -809.77383, 0.00023014032,          0, 0.00030165729, 0.00051722543, 0.00066321712, 0.00071804539, 0.00066321712, 0.00051722543, 0.00030165729, 
 0.1240443,  8.0616363,  10447.881,  9353.5541, -4571.4155,  15230.019,  -203.8703, 0.00021708513,          0, 0.00029576511, 0.00049828341, 0.00061959097, 0.00064608314, 0.00061959097, 0.00049828341, 0.00029576511, 
0.11978187,  8.3485088,  10819.667,  9337.3259, -4583.8314,  15573.162, -547.22507, 0.00022305985,          0, 0.00029525196, 0.00050663084, 0.00063809747, 0.0006889971, 0.00063809747, 0.00050663084, 0.00029525196, 
0.12310295,  8.1232822,  10527.774,  9312.6187, -4502.7708,  15337.622, -311.74647, 0.0002211677,          0, 0.0002944707, 0.00051309495, 0.00062744514, 0.00066866165, 0.00062744514, 0.00051309495, 0.0002944707, 
0.12902682,  7.7503268,  10044.424,  9162.2013, -4437.7436,  14768.881,  256.74911, 0.00021675907,          0, 0.00028971441, 0.00049272883, 0.00062163473, 0.0006599891, 0.00062163473, 0.00049272883, 0.00028971441, 
0.12701338,  7.8731865,   10203.65,  9012.6964, -4418.6851,  14797.661,  228.01229, 0.0002175119,          0, 0.00028498698, 0.00049359395, 0.00062627869, 0.00067047123, 0.00062627869, 0.00049359395, 0.00028498698, 
0.12635786,   7.914031,  10256.584,  9215.1828, -4500.0227,  14971.744,   53.94393, 0.00022114045,          0, 0.00029138972, 0.0005039785, 0.0006316553, 0.00068420011, 0.0006316553, 0.0005039785, 0.00029138972, 
0.12525123,  7.9839536,  10347.204,  9244.3779, -4614.3194,  14977.262,  48.671783, 0.00021993214,          0, 0.00029231289, 0.00050569984, 0.00062929615, 0.00066429652, 0.00062929615, 0.00050569984, 0.00029231289, 
0.12782359,   7.823282,  10138.973,  9576.6808,  -4560.109,  15155.545, -129.38183, 0.00022994302,          0, 0.00030282051, 0.00052621902, 0.00065639355, 0.00070822214, 0.00065639355, 0.00052621902, 0.00030282051, 
 0.1236481,  8.0874678,  10481.358,  8858.8356, -4545.4708,  14794.723,  231.16842, 0.0002099709,          0, 0.0002801218, 0.00047725141, 0.00059990715, 0.00064497365, 0.00059990715, 0.00047725141, 0.0002801218, 
0.12445055,  8.0353198,  10413.774,  8657.8091, -4585.6594,  14485.924,  539.49001, 0.00020807784,          0, 0.00027376522, 0.000477556, 0.00059792641, 0.0006307501, 0.00059792641, 0.000477556, 0.00027376522, 
0.12831946,  7.7930501,  10099.793,  9360.0976, -4514.4071,  14945.483,  80.836798, 0.00022661219,          0, 0.00029597202, 0.00050935643, 0.00065356848, 0.00070800116, 0.00065356848, 0.00050935643, 0.00029597202, 
 0.1192822,  8.3834803,   10864.99,  8911.9204, -4511.2964,  15265.614, -240.09269, 0.00022161422,          0, 0.00028180038, 0.0004995382, 0.0006442205, 0.00069470937, 0.0006442205, 0.0004995382, 0.00028180038, 
0.12530506,  7.9805238,  10342.759,  8634.4158, -4563.0566,  14414.118,  610.65382, 0.00020711733,          0, 0.00027302551, 0.00047222506, 0.00059581126, 0.00063175362, 0.00059581126, 0.00047222506, 0.00027302551, 
0.12820789,  7.7998322,  10108.583,  8707.1145,  -4537.526,  14278.171,  747.23224, 0.00021621155,          0, 0.00027532429, 0.00049362702, 0.00062453775, 0.0006724067, 0.00062453775, 0.00049362702, 0.00027532429, 
 0.1248972,  8.0065849,  10376.534,  9504.2219, -4538.1884,  15342.568, -315.59383, 0.00022544796,          0, 0.00030052931, 0.00051585993, 0.00063972898, 0.00069493092, 0.00063972898, 0.00051585993, 0.00030052931, 
0.12981575,  7.7032257,  9983.3805,  9074.2337, -4623.8387,  14433.775,  591.87128, 0.00021467923,          0, 0.00028693283, 0.00049605187, 0.00061086783, 0.00064716257, 0.00061086783, 0.00049605187, 0.00028693283, 
0.12822592,  7.7987351,  10107.161,  9164.7652,  -4607.615,  14664.311,  361.65852, 0.0002193387,          0, 0.00028979549, 0.00049668539, 0.00063007287, 0.0006763118, 0.00063007287, 0.00049668539, 0.00028979549, 
0.11653946,  8.5807845,  11120.697,  9114.0182, -4553.8989,  15680.816, -654.73329, 0.00021149215,          0, 0.00028819083, 0.0004900113, 0.00059521716, 0.00063703578, 0.00059521716, 0.0004900113, 0.00028819083, 
0.13057259,   7.658575,  9925.5132,  8696.5381, -4613.4179,  14008.633,  1017.2413, 0.00020056609,          0, 0.00027498986, 0.00046446068, 0.00056313896, 0.0006038784, 0.00056313896, 0.00046446068, 0.00027498986, 
0.12097479,  8.2661851,  10712.976,  9078.0463, -4638.6751,  15152.347, -125.91793, 0.00021495019,          0, 0.00028705338, 0.00048868482, 0.00061147865, 0.00066476929, 0.00061147865, 0.00048868482, 0.00028705338, 
 0.1217182,  8.2156984,  10647.545,  9395.7741, -4621.6622,  15421.657, -394.84271, 0.00022069742,          0, 0.00029710013, 0.00050820389, 0.00062282371, 0.00067490321, 0.00062282371, 0.00050820389, 0.00029710013, 
0.12520844,  7.9866819,   10350.74,  9017.4019, -4585.1746,  14782.967,  243.99464, 0.00021753115,          0, 0.00028513577, 0.00049164274, 0.00062374514, 0.00067945115, 0.00062374514, 0.00049164274, 0.00028513577, 
0.12512651,  7.9919117,  10357.518,  9505.2217, -4545.7861,  15316.953, -288.84572, 0.00022965766,          0, 0.00030056093, 0.00051582008, 0.00066178183, 0.00071819692, 0.00066178183, 0.00051582008, 0.00030056093, 
0.12231254,  8.1757765,  10595.806,  9758.0868, -4475.9564,  15877.937, -850.72468, 0.00022095561,          0, 0.00030855668, 0.00050179593, 0.00062508764, 0.00066440919, 0.00062508764, 0.00050179593, 0.00030855668, 
0.12413175,  8.0559566,   10440.52,  8865.0625, -4499.1995,  14806.383,   220.2501, 0.00021558673,          0, 0.0002803187, 0.00049146468, 0.00061782673, 0.00067016749, 0.00061782673, 0.00049146468, 0.0002803187, 
 0.1237451,  8.0811281,  10473.142,  9195.8868, -4627.3508,  15041.678, -14.870167, 0.00021692232,          0, 0.00029077957, 0.00048784795, 0.00061925441, 0.00067499319, 0.00061925441, 0.00048784795, 0.00029077957, 
0.12509289,  7.9940593,  10360.301,  9365.7782, -4650.9548,  15075.124, -47.942081, 0.00021993203,          0, 0.00029615164, 0.00050298918, 0.00062634103, 0.00066794871, 0.00062634103, 0.00050298918, 0.00029615164, 
0.12453447,  8.0299055,  10406.757,  8633.9865,  -4642.615,  14398.129,  628.73831, 0.00019745742,          0, 0.00027301194, 0.00045594457, 0.00055953717, 0.00058233136, 0.00055953717, 0.00045594457, 0.00027301194, 
0.12403016,  8.0625553,  10449.072,  9300.3378, -4648.7141,  15100.695, -73.311201, 0.0002146479,          0, 0.00029408238, 0.00049957692, 0.00060413127, 0.00063878534, 0.00060413127, 0.00049957692, 0.00029408238, 
0.12546529,  7.9703319,   10329.55,  8682.1533, -4660.7492,  14350.954,  675.48683, 0.00020680597,          0, 0.000274535, 0.00047233328, 0.0005902074, 0.0006347441, 0.0005902074, 0.00047233328, 0.000274535, 
0.12279574,  8.1436048,  10554.112,  8837.2035, -4595.8247,  14795.491,  231.23582, 0.00020191518,          0, 0.00027943778, 0.00046102487, 0.00057223291, 0.00060525175, 0.00057223291, 0.00046102487, 0.00027943778, 
0.12657661,  7.9003541,  10238.859,  9118.0919, -4454.3983,  14902.552,  124.60224, 0.00021368234,          0, 0.00028831965, 0.00049542117, 0.00060525872, 0.00064091834, 0.00060525872, 0.00049542117, 0.00028831965, 
0.12272086,  8.1485738,  10560.552,  9273.9196, -4424.8878,  15409.583, -382.85094, 0.00023021973,          0, 0.00029324702, 0.0005230001, 0.00066722491, 0.00071657162, 0.00066722491, 0.0005230001, 0.00029324702, 
0.12554229,  7.9654433,  10323.215,  9144.7576, -4638.7315,  14829.241,  197.50594, 0.00022111363,          0, 0.00028916283, 0.00049499635, 0.00064076639, 0.00068796689, 0.00064076639, 0.00049499635, 0.00028916283, 
0.12155554,  8.2266919,  10661.793,  8678.7236, -4625.3502,  14715.166,  310.54657, 0.00020448468,          0, 0.00027442655, 0.00046454338, 0.00058079547, 0.00063222404, 0.00058079547, 0.00046454338, 0.00027442655, 
0.12360701,  8.0901558,  10484.842,  9183.7052, -4433.2071,   15235.34, -209.45449, 0.00023006171,          0, 0.00029039438, 0.00052085557, 0.00066908029, 0.00072032692, 0.00066908029, 0.00052085557, 0.00029039438, 
 0.1219857,  8.1976824,  10624.196,  9821.0609, -4430.5613,  16014.696,  -988.6453, 0.00023563312,          0, 0.00031054796, 0.00053738457, 0.00067600966, 0.00072224557, 0.00067600966, 0.00053738457, 0.00031054796, 
0.12902659,  7.7503407,  10044.441,  8914.3922, -4499.5785,  14459.255,  566.56873, 0.00021044223,          0, 0.00028187854, 0.00047542293, 0.00060238333, 0.00064770615, 0.00060238333, 0.00047542293, 0.00028187854, 
0.12989227,  7.6986873,  9977.4987,  9643.1023, -4561.6538,  15058.947, -32.959368, 0.00022706683,          0, 0.0003049208, 0.00051614193, 0.00065017615, 0.00069059145, 0.00065017615, 0.00051614193, 0.0003049208, 
0.12945253,  7.7248391,  10011.392,  8640.0305,    -4512.1,  14139.322,  886.94823, 0.00021688937,          0, 0.00027320305, 0.00049456616, 0.00063028673, 0.000674118, 0.00063028673, 0.00049456616, 0.00027320305, 
0.12941409,  7.7271336,  10014.365,  9180.4443, -4475.6943,  14719.115,   306.7649, 0.00021673723,          0, 0.00029029127, 0.00049313175, 0.00061956404, 0.00066182156, 0.00061956404, 0.00049313175, 0.00029029127, 
0.12490445,  8.0061202,  10375.932,  9365.0746, -4512.5275,  15228.479, -201.21839, 0.00022192757,          0, 0.00029612939, 0.00051381504, 0.0006281592, 0.00067463389, 0.0006281592, 0.00051381504, 0.00029612939, 
0.12751769,  7.8420489,  10163.295,  9074.5099, -4614.2725,  14623.533,  402.63337, 0.00021922619,          0, 0.00028694156, 0.00049691749, 0.00062755468, 0.00068479154, 0.00062755468, 0.00049691749, 0.00028694156, 
0.12034193,  8.3096559,  10769.314,  9720.7466, -4661.9139,  15828.147, -800.83139, 0.00023199728,          0, 0.00030737596, 0.00052689323, 0.00066540939, 0.00071259935, 0.00066540939, 0.00052689323, 0.00030737596, 
0.12133714,  8.2414999,  10680.984,  8711.9173, -4604.0294,  14788.872,  237.95393, 0.00020624455,          0, 0.00027547616, 0.00047489109, 0.00059143862, 0.00061630109, 0.00059143862, 0.00047489109, 0.00027547616, 
0.12312068,  8.1221122,  10526.257,  9153.1459,  -4569.665,  15109.738, -83.428794, 0.00021699313,          0, 0.00028942808, 0.00050029276, 0.00062044318, 0.00065156198, 0.00062044318, 0.00050029276, 0.00028942808, 
0.12331936,   8.109027,  10509.299,  8949.8986, -4491.2397,  14967.958,  58.545398, 0.00021538908,          0, 0.00028300127, 0.00049024066, 0.00061948582, 0.0006607698, 0.00061948582, 0.00049024066, 0.00028300127, 
0.12962888,  7.7143305,  9997.7723,  8752.0104, -4497.7671,  14252.016,  773.97493, 0.00020460844,          0, 0.00027674393, 0.00046950631, 0.0005801882, 0.00062085821, 0.0005801882, 0.00046950631, 0.00027674393, 
 0.1249296,  8.0045082,  10373.843,  9130.6522, -4509.3932,  14995.102,  30.183222, 0.0002093061,          0, 0.00028871681, 0.00048773224, 0.0005865273, 0.00062294498, 0.0005865273, 0.00048773224, 0.00028871681, 
0.12527053,  7.9827238,   10345.61,  9226.3614, -4416.5649,  15155.407,  -129.7979, 0.00021116831,          0, 0.0002917432, 0.00048779284, 0.00059402612, 0.00063156869, 0.00059402612, 0.00048779284, 0.0002917432, 
0.12169511,  8.2172571,  10649.565,  8975.6704, -4381.8985,  15243.337, -218.49356, 0.00021115474,          0, 0.00028381619, 0.00048217359, 0.00060295198, 0.00064059234, 0.00060295198, 0.00048217359, 0.00028381619, 
0.12117912,  8.2522466,  10694.912,  9175.3539, -4467.4461,  15402.819, -377.10295, 0.0002198212,          0, 0.00029013031, 0.00050673246, 0.00063092488, 0.00066156386, 0.00063092488, 0.00050673246, 0.00029013031, 
0.12589878,  7.9428888,  10293.984,  9237.9498, -4554.4319,  14977.502,  47.497285, 0.00021964123,          0, 0.00029210963, 0.00049763086, 0.00062642148, 0.00068193575, 0.00062642148, 0.00049763086, 0.00029210963, 
0.12834468,  7.7915188,  10097.808,  9262.9502, -4547.7514,  14813.007,  212.55126, 0.00022146306,          0, 0.00029290016, 0.00049764847, 0.00063796821, 0.00068637526, 0.00063796821, 0.00049764847, 0.00029290016, 
0.12439583,  8.0388547,  10418.356,  8193.2816, -4515.5765,  14096.061,  929.03802, 0.00019274928,          0, 0.00025907658, 0.00043835673, 0.00055077924, 0.0005875633, 0.00055077924, 0.00043835673, 0.00025907658, 
0.11864771,  8.4283125,  10923.093,  9112.0473, -4431.6519,  15603.488,  -577.0806, 0.0002121944,          0, 0.00028812851, 0.00049270585, 0.00060053001, 0.00063238164, 0.00060053001, 0.00049270585, 0.00028812851, 
0.12165296,  8.2201038,  10653.255,  8775.6527, -4541.1937,  14887.714,  138.20939, 0.00020302949,          0, 0.00027749151, 0.00046984828, 0.00057539579, 0.00060300069, 0.00057539579, 0.00046984828, 0.00027749151, 
0.12054909,  8.2953756,  10750.807,  8892.2004, -4601.9054,  15041.102, -15.252739, 0.0002091884,          0, 0.00028117682, 0.00048437247, 0.00059238138, 0.0006311531, 0.00059238138, 0.00048437247, 0.00028117682, 
0.12755976,  7.8394629,  10159.944,  8955.5917, -4555.0304,  14560.505,  465.60612, 0.00020764354,          0, 0.00028318129, 0.00048087816, 0.00058825344, 0.00061767093, 0.00058825344, 0.00048087816, 0.00028318129, 
0.12467325,  8.0209666,  10395.173,  9684.9329, -4533.0217,  15547.084, -520.32118, 0.00022351803,          0, 0.00030624351, 0.00051748376, 0.00063011317, 0.00066860755, 0.00063011317, 0.00051748376, 0.00030624351, 
0.12157391,  8.2254488,  10660.182,  8960.3799, -4585.3425,  15035.219, -8.6872269, 0.00021504663,          0, 0.0002833327, 0.00049629029, 0.00061319167, 0.00065511681, 0.00061319167, 0.00049629029, 0.0002833327, 
0.12126191,  8.2466124,   10687.61,  9062.1367, -4610.9953,  15138.751, -111.87368, 0.00022417307,          0, 0.00028655031, 0.0005130893, 0.00064453718, 0.00069841561, 0.00064453718, 0.0005130893, 0.00028655031, 
0.12120159,  8.2507166,  10692.929,  8832.9625, -4554.1075,  14971.784,  54.706535, 0.00020941114,          0, 0.00027930368, 0.00048224125, 0.00059678298, 0.00063392238, 0.00059678298, 0.00048224125, 0.00027930368, 
0.12253338,  8.1610413,  10576.709,  8993.7563,  -4548.098,  15022.368,  3.7919111, 0.00021903661,          0, 0.00028438808, 0.00049728878, 0.00062827918, 0.00068467374, 0.00062827918, 0.00049728878, 0.00028438808, 
0.12007294,   8.328271,  10793.439,  8756.7312, -4576.3274,  14973.843,  51.249554, 0.0002061134,          0, 0.0002768932, 0.00047260755, 0.00058713228, 0.00062454839, 0.00058713228, 0.00047260755, 0.0002768932, 
0.12688829,  7.8809481,  10213.709,  8747.1792, -4499.7794,  14461.109,  564.62056, 0.00020279876,          0, 0.00027659116, 0.0004639351, 0.0005729046, 0.00061791838, 0.0005729046, 0.0004639351, 0.00027659116, 
0.12743273,  7.8472775,  10170.072,  9299.9068, -4470.0125,  14999.966,  25.544808, 0.00021295164,          0, 0.00029406874, 0.00048893463, 0.00059977357, 0.00064167243, 0.00059977357, 0.00048893463, 0.00029406874, 
0.12586787,  7.9448396,  10296.512,  8850.1481, -4541.7829,  14604.877,  420.50201, 0.00020450992,          0, 0.0002798471, 0.00047596899, 0.00058086669, 0.00059879308, 0.00058086669, 0.00047596899, 0.0002798471, 
0.12932773,  7.7322938,  10021.053,  8890.6026, -4517.9328,  14393.722,   631.8372, 0.00021121262,          0, 0.0002811263, 0.00048371935, 0.00060368499, 0.00064234058, 0.00060368499, 0.00048371935, 0.0002811263, 
0.12921291,  7.7391646,  10029.957,  9176.4573, -4561.6772,  14644.737,  380.77718, 0.00021769718,          0, 0.0002901652, 0.00049852558, 0.00061750492, 0.0006707635, 0.00061750492, 0.00049852558, 0.0002901652, 
0.12395945,  8.0671542,  10455.032,   9117.284, -4596.4786,  14975.837,  49.612426, 0.0002115449,          0, 0.0002882941, 0.00049042099, 0.00059785322, 0.00063158178, 0.00059785322, 0.00049042099, 0.0002882941, 
  0.128948,  7.7550639,  10050.563,  8808.3389, -4574.3993,  14284.502,  740.84523, 0.00020093653,          0, 0.00027852507, 0.00046406812, 0.00056578732, 0.00059822352, 0.00056578732, 0.00046406812, 0.00027852507, 
0.12588218,  7.9439364,  10295.342,  8891.8315, -4637.8953,  14549.278,  475.26509, 0.00021811789,          0, 0.00028116515, 0.0004906425, 0.00063473975, 0.0006767914, 0.00063473975, 0.0004906425, 0.00028116515, 
0.12433899,  8.0425294,  10423.118,  9349.5776, -4552.4428,  15220.253, -195.09993, 0.00022872614,          0, 0.00029563937, 0.00052129808, 0.00065852511, 0.00070869319, 0.00065852511, 0.00052129808, 0.00029563937, 
0.11672661,  8.5670265,  11102.866,  8975.3921, -4507.6716,  15570.587, -545.69968, 0.00021156252,          0, 0.00028380739, 0.00048329992, 0.00060765048, 0.00063548475, 0.00060765048, 0.00048329992, 0.00028380739, 
0.12072447,  8.2833248,  10735.189,  9208.7183, -4551.5896,  15392.318, -367.54973, 0.00021783453,          0, 0.00029118531, 0.00050139648, 0.00061871719, 0.00066275446, 0.00061871719, 0.00050139648, 0.00029118531, 
0.12548018,  7.9693864,  10328.325,  9154.2641, -4534.6343,  14947.954,  76.957041, 0.00020846427,          0, 0.00028946343, 0.00048639671, 0.00058269823, 0.00061831162, 0.00058269823, 0.00048639671, 0.00028946343, 
0.12503983,  7.9974517,  10364.697,  8967.8689, -4534.2722,  14798.294,  226.63822, 0.0002119123,          0, 0.0002835695, 0.0004935634, 0.00060138002, 0.00063357095, 0.00060138002, 0.0004935634, 0.0002835695, 
0.12654862,  7.9021014,  10241.123,  9219.3479, -4518.7146,  14941.757,  82.668949, 0.00021454373,          0, 0.00029152143, 0.00049167795, 0.00060834067, 0.00064961953, 0.00060834067, 0.00049167795, 0.00029152143, 
0.12728582,  7.8563349,   10181.81,  9609.3527, -4522.8054,  15268.357, -242.83895, 0.00023371779,          0, 0.00030385362, 0.00053218932, 0.00067274094, 0.00072191681, 0.00067274094, 0.00053218932, 0.00030385362, 
0.12456488,  8.0279449,  10404.217,  9467.1469, -4618.1764,  15253.187, -228.44759, 0.00022574339,          0, 0.00029935698, 0.00051321054, 0.00064719485, 0.00069236957, 0.00064719485, 0.00051321054, 0.00029935698, 
0.11750934,  8.5099619,  11028.911,  9013.5017, -4622.4799,  15419.933, -395.22495, 0.00020853644,          0, 0.00028501244, 0.00047617669, 0.00058823538, 0.000637734, 0.00058823538, 0.00047617669, 0.00028501244, 
0.12454013,  8.0295401,  10406.284,  9061.3051, -4437.0864,  15030.503, -5.3349422, 0.00020842594,          0, 0.00028652402, 0.00047458673, 0.00059214853, 0.00062829651, 0.00059214853, 0.00047458673, 0.00028652402, 
0.13034573,  7.6719047,  9942.7884,  8946.5543,  -4392.347,  14496.996,  528.12239, 0.00021407495,          0, 0.00028289552, 0.00049354548, 0.00060932651, 0.00065366425, 0.00060932651, 0.00049354548, 0.00028289552, 
0.12360079,  8.0905629,  10485.369,  8847.6882, -4525.1829,  14807.875,  217.25215, 0.00020988635,          0, 0.00027976932, 0.00047675283, 0.00060162031, 0.00064189674, 0.00060162031, 0.00047675283, 0.00027976932, 
0.12441762,  8.0374469,  10416.531,  9174.6941, -4484.7562,  15106.469, -80.686977, 0.00021593846,          0, 0.00029010944, 0.00048964545, 0.00062101324, 0.00065347903, 0.00062101324, 0.00048964545, 0.00029010944, 
0.12649361,  7.9055378,  10245.577,  9148.6484, -4426.2714,  14967.954,   57.69234, 0.00021565314,          0, 0.00028928586, 0.00049162233, 0.00061780888, 0.00065301607, 0.00061780888, 0.00049162233, 0.00028928586, 
0.12380959,  8.0769189,  10467.687,  8910.1735, -4535.7417,  14842.119,  183.71442, 0.00021773838,          0, 0.00028174514, 0.00049465177, 0.00063134971, 0.00066832089, 0.00063134971, 0.00049465177, 0.00028174514, 
0.12522264,  7.9857765,  10349.566,  9353.6575, -4526.6852,  15176.539, -150.40897, 0.00021836601,          0, 0.00029576837, 0.00049942727, 0.00062357329, 0.00065631824, 0.00062357329, 0.00049942727, 0.00029576837, 
0.12126411,  8.2464632,  10687.416,  9243.2483,   -4572.47,  15358.195, -332.44963, 0.00021045702,          0, 0.00029227717, 0.00049309997, 0.00058707646, 0.00062240513, 0.00058707646, 0.00049309997, 0.00029227717, 
0.11925459,  8.3854217,  10867.506,  9013.7556, -4600.2752,  15280.987, -255.39254, 0.00021128713,          0, 0.00028502047, 0.00048412438, 0.00059861743, 0.00064506957, 0.00059861743, 0.00048412438, 0.00028502047, 
0.12552821,  7.9663367,  10324.372,  8821.0592, -4464.9526,  14680.479,  345.43086, 0.00021117751,          0, 0.00027892729, 0.00047673206, 0.00060585743, 0.0006558066, 0.00060585743, 0.00047673206, 0.00027892729, 
0.12761797,   7.835887,   10155.31,  8519.5272, -4387.2992,  14287.538,  737.82334, 0.00020040767,          0, 0.00026939267, 0.000456064, 0.00057467734, 0.00060625467, 0.00057467734, 0.000456064, 0.00026939267, 
0.12480485,  8.0125089,  10384.212,  9502.9383, -4490.0686,  15397.081, -370.47304, 0.00022098735,          0, 0.00030048873, 0.00050751054, 0.0006272955, 0.00066520807, 0.0006272955, 0.00050751054, 0.00030048873, 
0.11839795,  8.4460919,  10946.135,  8639.3119, -4597.1443,  14988.303,  37.542409, 0.00020847755,          0, 0.00027318033, 0.00047834128, 0.00059934878, 0.0006339001, 0.00059934878, 0.00047834128, 0.00027318033, 
 0.1252483,  7.9841401,  10347.446,   9570.639, -4580.1233,  15337.961, -311.90991, 0.00022280304,          0, 0.00030262946, 0.00051160014, 0.00062747517, 0.00068143909, 0.00062747517, 0.00051160014, 0.00030262946, 
0.12369753,  8.0842361,   10477.17,  8724.2526, -4486.3105,  14715.112,  310.67026, 0.00020823404,          0, 0.00027586621, 0.00048491272, 0.00059414857, 0.00062188961, 0.00059414857, 0.00048491272, 0.00027586621, 
0.12512543,  7.9919806,  10357.607,  8775.1622, -4501.7996,   14630.97,  394.94755, 0.00021114716,          0, 0.000277476, 0.00048377391, 0.00060353835, 0.00064877812, 0.00060353835, 0.00048377391, 0.000277476, 
0.12578758,  7.9499107,  10303.084,  9561.5554, -4547.4084,  15317.231, -291.95209, 0.00022532643,          0, 0.00030234224, 0.00051980617, 0.00063660061, 0.00068772476, 0.00063660061, 0.00051980617, 0.00030234224, 
0.12485802,  8.0090972,   10379.79,  9362.9007, -4537.0095,  15205.681, -180.19834, 0.00021780182,          0, 0.00029606065, 0.00050238624, 0.00061447049, 0.00065899428, 0.00061447049, 0.00050238624, 0.00029606065, 
0.12537649,  7.9759773,  10336.867,  8915.3377, -4553.3437,  14698.861,  325.34798, 0.00021204738,          0, 0.00028190843, 0.00048574924, 0.00060659116, 0.00064426039, 0.00060659116, 0.00048574924, 0.00028190843, 
0.12609561,    7.93049,  10277.915,  9559.5459, -4538.7364,  15298.725, -273.74024, 0.00022363038,          0, 0.00030227869, 0.00050979456, 0.00063723267, 0.0006794742, 0.00063723267, 0.00050979456, 0.00030227869, 
0.12699172,  7.8745289,  10205.389,  9389.9164, -4529.9373,  15065.368, -40.067585, 0.00022485407,          0, 0.0002969149, 0.00050959421, 0.00064736283, 0.00068992122, 0.00064736283, 0.00050959421, 0.0002969149, 
0.12732453,  7.8539464,  10178.715,  8985.3399,  -4560.657,  14603.397,   420.9454, 0.00020530927,          0, 0.00028412195, 0.00046594282, 0.00058212164, 0.00062057544, 0.00058212164, 0.00046594282, 0.00028412195, 
0.12001407,  8.3323563,  10798.734,  9123.1638, -4557.1818,  15364.716, -339.73236, 0.00021012255,          0, 0.00028848002, 0.00048451269, 0.00058947185, 0.00063703172, 0.00058947185, 0.00048451269, 0.00028848002, 
0.11939728,  8.3754001,  10854.519,  9325.9768, -4599.2327,  15581.263, -556.43224, 0.00022069576,          0, 0.0002948931, 0.00050967442, 0.00062832511, 0.00066534694, 0.00062832511, 0.00050967442, 0.0002948931, 
0.11785416,  8.4850631,  10996.642,  8850.7132, -4584.0005,  15263.355, -238.75397, 0.0002123953,          0, 0.00027986497, 0.0004891601, 0.00061028126, 0.00063971209, 0.00061028126, 0.0004891601, 0.00027986497, 
0.12412315,   8.056515,  10441.244,  9164.1873, -4539.7546,  15065.676, -40.900095, 0.00022475762,          0, 0.00028977721, 0.00050708912, 0.00065345828, 0.0006954727, 0.00065345828, 0.00050708912, 0.00028977721, 
0.12274424,  8.1470219,   10558.54,  9050.1679, -4555.0204,  15053.688, -28.857338, 0.00021382373,          0, 0.00028617185, 0.00048805759, 0.00060987932, 0.00065296223, 0.00060987932, 0.00048805759, 0.00028617185, 
0.11884463,  8.4143473,  10904.994,  8862.8738, -4577.5481,   15190.32, -165.92409, 0.00021746819,          0, 0.00028024949, 0.00049185764, 0.00062955466, 0.0006761674, 0.00062955466, 0.00049185764, 0.00028024949, 
0.12221785,  8.1821106,  10604.015,   9331.291, -4506.9027,  15428.404, -403.65834, 0.00021149821,          0, 0.00029506113, 0.00048597582, 0.00059472534, 0.00063244672, 0.00059472534, 0.00048597582, 0.00029506113, 
 0.1236221,  8.0891683,  10483.562,  8917.0824,  -4485.797,  14914.848,   110.0713, 0.00021419465,          0, 0.0002819636, 0.00048970326, 0.0006124722, 0.00065883623, 0.0006124722, 0.00048970326, 0.0002819636, 
0.11957984,  8.3626134,  10837.947,  9210.8333, -4446.5866,  15602.194, -577.61733, 0.00021614814,          0, 0.00029125219, 0.00049758704, 0.00061280307, 0.00065508569, 0.00061280307, 0.00049758704, 0.00029125219, 
0.12368465,   8.085078,  10478.261,   9205.344, -4402.2675,  15281.337, -257.21036, 0.00023331292,          0, 0.00029107861, 0.00052180731, 0.00068264601, 0.0007419428, 0.00068264601, 0.00052180731, 0.00029107861, 
0.11718629,  8.5334214,  11059.314,  8923.1715,  -4461.153,  15521.333,  -496.7152, 0.00021224482,          0, 0.00028215615, 0.00049163583, 0.00060518533, 0.00063796253, 0.00060518533, 0.00049163583, 0.00028215615, 
0.12875043,  7.7669645,  10065.986,  8851.5622, -4534.5511,  14382.997,  640.88108, 0.00020720034,          0, 0.00027989182, 0.00047076185, 0.00058934519, 0.0006352077, 0.00058934519, 0.00047076185, 0.00027989182, 
 0.1240237,  8.0629748,  10449.615,  8779.7636,  -4617.161,  14612.218,   412.0639, 0.00020206906,          0, 0.0002776215, 0.00045893527, 0.00057236707, 0.00061525736, 0.00057236707, 0.00045893527, 0.0002776215, 
0.12352928,  8.0952467,   10491.44,   9021.084, -4620.6553,  14891.868,  131.91256, 0.00021731073,          0, 0.0002852522, 0.00050405098, 0.00061845605, 0.00066145329, 0.00061845605, 0.00050405098, 0.0002852522, 
