KE,PE,Etot
100.146724308, -313.768584979, -213.621860671
101.2676727, -314.397975845, -213.130303145
89.1906230086, -301.972390072, -212.781767064
98.1038844188, -311.217238218, -213.113353799
110.142221375, -323.23504141, -213.092820035
98.6191488816, -311.847781124, -213.228632242
90.6708826757, -303.423791028, -212.752908352
91.6828699811, -304.724708753, -213.041838772
85.5300802951, -298.609787175, -213.07970688
77.1049524445, -290.013820218, -212.908867774
81.922707328, -294.755895819, -212.833188491
94.154610046, -307.15190482, -212.997294774
100.377624453, -313.296571281, -212.918946828
98.3159016174, -311.830282032, -213.514380414
87.2624688837, -300.72887232, -213.466403436
83.5552229372, -296.781086601, -213.225863664
92.5928462388, -305.746935325, -213.154089087
97.7073415888, -311.059522926, -213.352181337
97.6141677391, -311.192993434, -213.578825695
100.536289536, -314.318885308, -213.782595772
98.5906830381, -312.185206396, -213.594523358
91.5338417174, -304.941740695, -213.407898977
102.700045242, -315.813343413, -213.113298171
103.77227666, -316.928007106, -213.155730447
94.3691583091, -307.660617737, -213.291459428
98.3193791038, -312.059309154, -213.73993005
104.885860864, -318.26907379, -213.383212926
105.240082111, -318.749172962, -213.509090851
94.7818273648, -307.953856767, -213.172029402
94.451995574, -307.280016994, -212.82802142
98.47844149, -311.427254053, -212.948812563
100.642704723, -313.310337083, -212.667632359
101.211865271, -314.157321044, -212.945455773
98.9151040747, -312.260733422, -213.345629347
94.3756562322, -307.558094754, -213.182438522
92.1478097344, -305.184091544, -213.03628181
85.4798580377, -298.815566637, -213.335708599
96.0702302658, -309.537485017, -213.467254751
108.33550098, -321.572185502, -213.236684522
104.060371152, -316.811023978, -212.750652826
98.0725325031, -310.985253722, -212.912721219
93.9911661203, -307.411483789, -213.420317669
95.5684540334, -308.834664159, -213.266210125
100.032886247, -313.337337678, -213.30445143
102.112403177, -315.191932108, -213.079528931
91.5469302682, -304.531960665, -212.985030397
88.2319627007, -300.977829755, -212.745867054
95.5760748556, -308.135686639, -212.559611784
96.1052278826, -309.292252186, -213.187024303
96.5770140833, -309.801461893, -213.224447809
103.236380237, -316.311195902, -213.074815664
104.735337294, -317.64952352, -212.914186227
102.715060593, -316.144149791, -213.429089198
100.301145813, -313.928070003, -213.626924191
95.2263544415, -309.088831713, -213.862477271
92.4507738236, -306.466869591, -214.016095767
98.574538842, -312.793362036, -214.218823194
103.335618069, -317.285285274, -213.949667206
97.6148623891, -310.917945194, -213.303082805
97.418022891, -310.802264475, -213.384241584
99.5508606447, -312.751909265, -213.20104862
92.82384819, -306.206492046, -213.382643856
92.1727213717, -305.875911946, -213.703190574
92.5335569002, -306.075979017, -213.542422117
96.253839864, -310.112395217, -213.858555353
101.459382258, -315.365160358, -213.9057781
97.6930244969, -311.198786236, -213.505761739
90.8762108612, -304.413528155, -213.537317294
93.9282129083, -307.351863404, -213.423650496
97.5587814401, -310.826343538, -213.267562098
98.0456906432, -311.302402591, -213.256711948
104.202518912, -317.036331216, -212.833812304
101.6344857, -314.543502145, -212.909016445
96.9051648276, -309.77130722, -212.866142393
97.1523562323, -310.185315117, -213.032958884
95.0341408108, -308.177106262, -213.142965452
100.611211327, -313.922465062, -213.311253736
101.245865651, -314.593263516, -213.347397865
99.4303747085, -312.214523696, -212.784148988
105.564696247, -318.672760501, -213.108064255
110.365141863, -323.791253838, -213.426111974
110.174677123, -323.996077114, -213.821399991
105.877547563, -319.619658338, -213.742110775
101.471720124, -315.244964949, -213.773244825
104.832532668, -318.66533914, -213.832806472
99.6129992697, -313.038748302, -213.425749033
98.3808559041, -311.725346196, -213.344490292
103.187913078, -316.899072071, -213.711158992
100.782748225, -314.603722785, -213.82097456
97.1718869684, -310.872657011, -213.700770042
100.259722609, -314.098380825, -213.838658216
98.6231089959, -312.190154366, -213.56704537
109.983009598, -323.629965729, -213.64695613
103.383570674, -316.969928093, -213.586357419
96.4692841599, -309.965066692, -213.495782532
104.342911481, -317.689503688, -213.346592206
114.626029965, -327.666689836, -213.040659871
111.814775, -325.408793944, -213.594018944
98.1509080854, -311.144635663, -212.993727577
89.4837300274, -302.954335309, -213.470605282
90.789943689, -304.271672533, -213.481728844
87.8640747969, -300.980678445, -213.116603648
88.706398902, -301.665547604, -212.959148702
94.8590415547, -307.941010901, -213.081969346
97.2961727424, -310.886631059, -213.590458317
101.406395541, -314.837882399, -213.431486857
107.972873359, -321.612166739, -213.639293379
106.322114738, -319.522710961, -213.200596223
100.245178598, -313.398228006, -213.153049407
98.5671752229, -311.335955771, -212.768780548
90.7009844428, -303.933648654, -213.232664211
87.6950773104, -300.728154998, -213.033077688
90.8533795839, -303.898411338, -213.045031754
90.4235974649, -304.056707579, -213.633110114
93.2231378475, -306.303456312, -213.080318465
94.9518590761, -308.113161134, -213.161302058
92.3443807777, -305.540042366, -213.195661588
92.6582784086, -305.812721181, -213.154442773
97.0806237494, -310.199344659, -213.11872091
99.7567689857, -312.796664172, -213.039895186
97.7817325526, -311.019456886, -213.237724333
94.2401134703, -307.707761773, -213.467648302
97.5342073735, -310.809025303, -213.274817929
100.062990133, -313.070324445, -213.007334311
88.6458157975, -301.835508357, -213.18969256
83.3200431585, -296.706256582, -213.386213424
86.4786619338, -299.522131422, -213.043469488
86.7598179129, -299.790719266, -213.030901353
94.2795869164, -307.31725807, -213.037671154
99.6506955217, -312.531538181, -212.88084266
100.498754524, -313.463837074, -212.96508255
97.7714328016, -310.840130596, -213.068697794
103.887648461, -317.013163655, -213.125515194
100.446969871, -313.88608302, -213.439113149
92.7254935428, -306.3474165, -213.621922957
98.7466393605, -312.259715496, -213.513076136
105.820942703, -319.299793527, -213.478850824
104.734548053, -318.210210892, -213.475662839
99.3764388165, -312.842981575, -213.466542758
100.073782864, -313.506356798, -213.432573934
100.291287935, -313.256793903, -212.965505969
95.3139629703, -308.345472254, -213.031509284
99.7446120949, -312.511019707, -212.766407612
103.525728608, -316.176203166, -212.650474558
100.824879686, -313.874778648, -213.049898962
90.6633415412, -303.620963557, -212.957622015
88.793675793, -301.753008853, -212.95933306
96.8817158981, -310.001379781, -213.119663882
105.513236608, -318.838448961, -213.325212354
105.770004836, -319.206014492, -213.436009656
106.883074538, -320.515044484, -213.631969946
108.938024753, -322.425034363, -213.48700961
97.6053753149, -311.714823791, -214.109448476
88.1467855037, -302.406688085, -214.259902581
91.2508573799, -305.686358178, -214.435500799
86.9255268109, -301.357900039, -214.432373229
81.2874745394, -295.626740211, -214.339265672
87.7371432767, -302.044946862, -214.307803585
99.2541527801, -313.086276023, -213.832123243
109.146169609, -322.907767565, -213.761597955
102.679672456, -315.918010857, -213.238338401
91.2342328309, -304.776944751, -213.54271192
93.2524490282, -306.638315987, -213.385866959
104.466208805, -318.14094449, -213.674735685
106.136375318, -320.127683491, -213.991308173
96.3358746129, -309.923995994, -213.588121381
89.1587769556, -302.750989407, -213.592212452
84.7902760334, -298.328578038, -213.538302005
93.6448306723, -307.05001981, -213.405189138
93.7726189516, -307.120280866, -213.347661914
92.5729483457, -305.883495552, -213.310547206
90.5849363763, -303.576545523, -212.991609147
89.963672128, -303.079525146, -213.115853018
89.5815636005, -302.848608136, -213.267044536
93.8739601792, -306.984078323, -213.110118144
98.4793007389, -311.315757494, -212.836456755
98.1341688835, -311.242191365, -213.108022482
101.276221772, -314.81968379, -213.543462018
104.200489815, -317.400588945, -213.200099131
95.3582666, -308.537249234, -213.178982634
94.8313091098, -308.218670925, -213.387361815
98.132163329, -311.7940182, -213.661854871
104.757093397, -318.462535306, -213.70544191
108.752807067, -322.181862198, -213.429055131
105.888056865, -318.964715948, -213.076659082
97.8726128726, -311.016836139, -213.144223266
97.4858641073, -310.438264925, -212.952400817
97.2150621395, -310.408535903, -213.193473763
92.3421418295, -305.917606035, -213.575464206
97.7005602209, -311.165709236, -213.465149016
103.047452549, -316.392642868, -213.345190319
102.931960942, -316.240019324, -213.308058383
94.6927964201, -308.002528145, -213.309731725
82.4669742695, -295.758662254, -213.291687984
87.9988082502, -300.91266068, -212.91385243
95.5739937297, -308.839631289, -213.265637559
99.8491624476, -313.362643691, -213.513481244
94.4884978731, -308.503384901, -214.014887028
94.4685858431, -308.171133503, -213.70254766
97.2322589834, -311.049142663, -213.816883679
104.149348517, -317.894654376, -213.745305859
103.284195889, -316.989524228, -213.705328338
93.1449393643, -306.921799053, -213.776859688
91.0661360006, -304.524134386, -213.457998386
97.3683080278, -310.841240795, -213.472932767
95.0308421854, -308.175318163, -213.144475978
93.8186796969, -307.278936653, -213.460256956
95.8506238767, -309.554826821, -213.704202944
96.7431283929, -310.523889194, -213.780760801
98.2294502514, -311.540081101, -213.31063085
97.6033168879, -310.626526938, -213.02321005
99.346742908, -312.736323447, -213.389580539
97.6895136159, -311.309455116, -213.6199415
98.3846993614, -311.612890105, -213.228190743
98.2833510462, -311.193231102, -212.909880056
99.1792547062, -311.659108551, -212.479853845
98.3845961936, -311.211729466, -212.827133273
102.11796561, -314.874953445, -212.756987836
102.171166079, -315.202188764, -213.031022685
100.679896923, -313.231753155, -212.551856231
101.001234254, -313.404296044, -212.40306179
93.031657084, -305.592922975, -212.561265891
81.1413916096, -293.768226327, -212.626834717
85.0514320697, -297.525062714, -212.473630644
95.4781166202, -308.048698663, -212.570582042
90.047459523, -302.95716751, -212.909707987
88.9450845516, -302.250108836, -213.305024284
95.0111688881, -308.208370214, -213.197201326
96.5513813794, -309.106604368, -212.555222989
99.1012853959, -311.940941798, -212.839656402
95.4392327767, -308.514818699, -213.075585922
88.6564112819, -301.761270779, -213.104859497
89.8971727761, -302.970690083, -213.073517307
93.377839541, -306.527182849, -213.149343308
97.0112173466, -309.968427097, -212.95720975
94.3595528981, -307.824947146, -213.465394247
94.875925418, -307.868013659, -212.992088241
98.469413701, -311.706600209, -213.237186508
94.1423411068, -307.731787058, -213.589445951
88.946132124, -302.571282551, -213.625150427
90.0278141171, -303.69514104, -213.667326923
93.3512449215, -306.822016255, -213.470771334
93.5468699404, -306.703514937, -213.156644997
86.6425591988, -300.074011676, -213.431452477
81.0622768487, -294.488516511, -213.426239662
84.804901174, -297.920519003, -213.115617828
89.2086579913, -302.753849769, -213.545191778
95.9217457744, -309.31105546, -213.389309686
100.702187059, -314.05322606, -213.351039001
98.4040277804, -311.439024091, -213.034996311
91.134956165, -303.931898809, -212.796942644
84.7674029529, -297.201375694, -212.433972741
88.6803904635, -300.881909689, -212.201519226
96.2794750188, -307.975913111, -211.696438092
95.5035683948, -307.746679891, -212.243111496
94.3810965098, -306.779629761, -212.398533251
97.3776052323, -310.024142315, -212.646537082
92.9327465645, -305.612754091, -212.680007527
88.2804059503, -301.0395413, -212.759135349
86.2850196577, -298.731327759, -212.446308101
87.1227006009, -299.964890227, -212.842189626
90.0482700927, -303.094212707, -213.045942614
86.5744340006, -300.083609556, -213.509175556
88.0343931907, -301.352938956, -213.318545766
89.0401945617, -302.158071909, -213.117877348
88.7588480892, -301.686641162, -212.927793073
85.6074476693, -298.561380382, -212.953932713
87.9697061616, -301.020129506, -213.050423345
86.036344534, -299.343784788, -213.307440254
92.8166406927, -306.027064383, -213.21042369
93.9451555664, -306.897871073, -212.952715507
105.639301001, -318.534251641, -212.89495064
105.398681524, -318.283679214, -212.88499769
100.947776178, -314.104566053, -213.156789875
99.5803894648, -312.941681295, -213.36129183
93.6751772821, -307.471301661, -213.796124379
87.93646002, -301.521370489, -213.584910469
95.1052639195, -308.510071361, -213.404807441
97.5199867774, -310.92139981, -213.401413033
94.8837864283, -308.002261065, -213.118474636
95.2669177209, -308.787344842, -213.520427121
93.3733617931, -306.696846685, -213.323484892
88.4588137233, -301.780244475, -213.321430752
86.6865847582, -299.921495522, -213.234910764
95.4230827549, -308.706980383, -213.283897628
102.706711547, -316.152087478, -213.445375931
99.9236533017, -313.476417565, -213.552764263
100.618186242, -313.776575492, -213.15838925
104.317996293, -317.599315652, -213.281319359
102.059990184, -315.420254373, -213.36026419
94.9196011049, -308.581810292, -213.662209187
100.977583237, -314.136726228, -213.159142991
105.985266079, -319.395026382, -213.409760302
92.5952272586, -305.346024541, -212.750797283
94.0164398013, -307.019360246, -213.002920444
101.250385371, -314.293028728, -213.042643357
101.09862706, -314.176136412, -213.077509352
97.9488074492, -311.028400757, -213.079593308
89.916728041, -302.829573803, -212.912845762
88.4131918485, -301.250669877, -212.837478028
95.4486253507, -308.838881582, -213.390256232
105.783414922, -319.061009365, -213.277594442
104.883207411, -318.127502292, -213.244294881
91.5688303628, -304.983250174, -213.414419811
97.3904778415, -311.105728724, -213.715250883
103.226469122, -316.818626705, -213.592157583
102.592491737, -316.264108092, -213.671616356
98.020246674, -311.566348573, -213.546101899
96.4381669777, -309.639035106, -213.200868128
86.285318555, -299.915967005, -213.63064845
