KE,PE,Etot
160.009916449, -557.5554652, -397.545548751
159.892241828, -557.468182717, -397.575940889
168.593786673, -566.242124977, -397.648338304
165.681312034, -563.120580844, -397.43926881
159.324081801, -556.876693116, -397.552611314
165.464133792, -563.015731114, -397.551597322
165.023919399, -562.562734943, -397.538815544
158.634875565, -556.188165774, -397.55329021
156.655968131, -554.178432165, -397.522464034
152.200995982, -550.032131364, -397.831135382
155.456177404, -553.293614165, -397.837436761
158.873777872, -556.687072874, -397.813295002
157.358126832, -555.108949846, -397.750823014
155.808635119, -553.405640925, -397.597005807
157.227721135, -554.85113486, -397.623413724
162.469426792, -560.199026666, -397.729599874
159.522104522, -557.306936696, -397.784832173
147.94600845, -545.445360943, -397.499352493
147.227005807, -544.943106143, -397.716100336
164.556759035, -562.403471751, -397.846712716
169.496785482, -567.405496763, -397.908711281
163.711522504, -561.399565777, -397.688043274
168.408540807, -566.140396411, -397.731855604
165.977469553, -563.864433546, -397.886963993
153.881722006, -551.696272839, -397.814550833
143.571540604, -541.185352345, -397.613811742
156.175553507, -553.902197343, -397.726643835
163.428861448, -561.156810538, -397.727949089
167.492897358, -565.203033458, -397.7101361
167.610589895, -565.243714339, -397.633124443
177.260177586, -574.817081673, -397.556904087
173.532062338, -571.153705905, -397.621643567
161.926084397, -559.497790244, -397.571705847
160.728333371, -558.376393707, -397.648060336
163.311261027, -561.06248818, -397.751227152
163.768767625, -561.542913577, -397.774145951
159.127018462, -556.944151343, -397.817132881
150.902767092, -548.808510956, -397.905743864
149.809901336, -547.633431089, -397.823529753
160.721373251, -558.412579382, -397.691206132
168.225688417, -566.17911387, -397.953425453
170.209429824, -568.118588892, -397.909159068
167.068688264, -564.798949106, -397.730260842
157.786728575, -555.268617475, -397.4818889
154.801484873, -552.146491195, -397.345006322
145.866514154, -543.289003914, -397.42248976
147.290662867, -544.710775664, -397.420112797
154.07138095, -551.520166661, -397.44878571
159.764477542, -557.157391141, -397.392913599
158.988619702, -556.309698527, -397.321078825
158.484687536, -555.898049607, -397.413362071
165.929923425, -563.476891365, -397.54696794
168.123502756, -565.676029001, -397.552526245
160.943653881, -558.341550368, -397.397896487
157.990748123, -555.274795156, -397.284047032
147.517592458, -544.852684558, -397.3350921
153.361661877, -550.912692106, -397.551030229
154.955267665, -552.460541624, -397.505273959
152.044782867, -549.585585345, -397.540802477
155.12566349, -552.665385769, -397.539722278
161.992113008, -559.589946986, -397.597833978
156.750898864, -554.305370954, -397.554472091
156.125416683, -553.547982903, -397.42256622
156.877584039, -554.294029689, -397.41644565
160.235032489, -557.796628263, -397.561595774
160.224184748, -557.962094951, -397.737910203
158.369743534, -555.902074051, -397.532330517
155.667724451, -553.139494798, -397.471770346
157.111506193, -554.65420525, -397.542699057
160.867411459, -558.300904511, -397.433493052
164.210618486, -562.02667792, -397.816059434
160.07364081, -557.687211153, -397.613570343
153.070396822, -550.631555505, -397.561158684
146.497609405, -544.030549937, -397.532940532
153.090794257, -550.750827085, -397.660032828
155.702853061, -553.469408661, -397.7665556
147.493197358, -545.338803516, -397.845606158
149.260980569, -546.990962119, -397.72998155
155.851640094, -553.60381879, -397.752178696
166.079130007, -563.843394794, -397.764264787
165.980232843, -563.649333327, -397.669100484
166.574955009, -564.079016429, -397.50406142
165.974419989, -563.38998978, -397.415569791
158.833763341, -556.137910075, -397.304146734
155.848745684, -553.208352638, -397.359606954
149.762208269, -546.979633394, -397.217425126
154.714946619, -552.025609025, -397.310662406
160.68004871, -558.12126196, -397.44121325
162.47219683, -560.043094606, -397.570897776
155.718085881, -553.04091144, -397.322825559
154.539172387, -551.751846514, -397.212674127
157.467779603, -554.617503515, -397.149723912
151.987092886, -549.203778384, -397.216685498
146.289768809, -543.597591054, -397.307822245
148.847928541, -546.109106364, -397.261177823
151.679093217, -548.853478186, -397.174384969
155.021033479, -552.323128829, -397.30209535
163.760086962, -561.114232642, -397.35414568
172.951939651, -570.46650295, -397.514563299
169.381502783, -566.889228023, -397.50772524
161.330588273, -559.01630947, -397.685721197
156.039128516, -553.619987802, -397.580859286
160.066485236, -557.679854267, -397.613369031
164.608152215, -562.275560713, -397.667408498
155.610380105, -553.088550753, -397.478170648
146.776165471, -544.129841374, -397.353675903
154.937718862, -552.343066321, -397.405347458
165.199111406, -562.479867181, -397.280755774
159.50128072, -556.879782754, -397.378502034
154.596022787, -552.084360135, -397.488337348
156.778438788, -554.260943971, -397.482505184
155.619479149, -553.071064813, -397.451585664
154.474898411, -551.915952374, -397.441053963
162.944814542, -560.510041301, -397.565226759
165.71641101, -563.472688636, -397.756277626
158.174445884, -555.947072351, -397.772626467
164.382438724, -561.866196356, -397.483757632
158.036659712, -555.614365189, -397.577705477
153.208618747, -550.788549546, -397.579930799
154.777803191, -552.347949663, -397.570146472
155.374406628, -553.007271759, -397.632865131
156.01766031, -553.491911259, -397.474250948
160.805149961, -558.182025473, -397.376875512
167.66504795, -565.161519591, -397.496471641
164.450218388, -561.861800776, -397.411582389
152.728130582, -550.060570479, -397.332439897
156.914573016, -554.263885065, -397.349312048
170.730605185, -568.193918698, -397.463313513
163.265782683, -560.839545069, -397.573762386
148.686682434, -546.262172615, -397.575490181
157.540202552, -555.263051076, -397.722848523
164.713132031, -562.393378443, -397.680246412
161.62907812, -559.330221619, -397.701143498
157.625733504, -555.337047104, -397.7113136
156.521039488, -554.115687343, -397.594647854
150.544309892, -548.189171541, -397.644861649
146.502714518, -544.093697875, -397.590983357
153.813312077, -551.513200855, -397.699888778
158.911572354, -556.436792378, -397.525220024
153.097590274, -550.749520646, -397.651930372
153.063271857, -550.465676042, -397.402404185
160.296049798, -557.741046361, -397.444996564
168.549539987, -565.936246674, -397.386706687
165.846719937, -563.267943526, -397.421223589
161.244100363, -558.732167553, -397.48806719
158.054954148, -555.652677794, -397.597723646
148.606509512, -546.334376878, -397.727867367
146.390851316, -544.127652751, -397.736801435
152.98097248, -550.861136196, -397.880163716
152.364301135, -550.187663019, -397.823361885
157.7830293, -555.51110445, -397.72807515
165.198057122, -562.949339668, -397.751282546
162.464567768, -560.25287479, -397.788307023
153.79288364, -551.648090236, -397.855206597
148.484762227, -546.153248553, -397.668486325
152.0394181, -549.636784223, -397.597366123
147.407778939, -545.059176971, -397.651398032
145.319293696, -542.910210707, -397.590917011
148.261287142, -545.835588013, -397.574300871
154.093789993, -551.715267032, -397.621477039
155.780378436, -553.407482204, -397.627103768
163.133080854, -560.758551646, -397.625470792
159.97912095, -557.674088467, -397.694967518
150.771789518, -548.486783108, -397.71499359
156.897565215, -554.508223215, -397.610658
157.068475703, -554.870671624, -397.802195921
153.337090333, -551.278031236, -397.940940903
163.511710248, -561.37604509, -397.864334842
166.688003906, -564.570822954, -397.882819048
165.321198964, -563.252234588, -397.931035624
158.179690614, -555.990857056, -397.811166442
150.374265291, -548.057987007, -397.683721716
148.780026142, -546.404691485, -397.624665342
153.407515741, -551.088669475, -397.681153735
146.945435304, -544.627675548, -397.682240245
142.317066396, -540.062075605, -397.74500921
140.353692126, -537.977969205, -397.624277079
143.270560115, -540.726701714, -397.456141599
139.19658076, -536.640131403, -397.443550643
139.56908811, -537.092042452, -397.522954342
152.317731458, -549.905215379, -397.587483921
166.033897259, -563.717738971, -397.683841712
172.778363046, -570.569462348, -397.791099302
163.571302309, -561.268959282, -397.697656972
154.247030113, -551.855010008, -397.607979895
157.737363366, -555.211820344, -397.474456979
161.957775062, -559.22333681, -397.265561747
164.988473153, -562.360508267, -397.372035114
169.44100262, -566.885108936, -397.444106316
162.267560197, -559.529716287, -397.26215609
158.224661202, -555.417683435, -397.193022232
157.844470011, -555.108003032, -397.263533022
160.719725009, -557.830387501, -397.110662491
162.104655841, -559.625067736, -397.520411895
160.069019474, -557.567667567, -397.498648093
159.983523477, -557.534993212, -397.551469734
152.676892853, -550.192538728, -397.515645874
149.040607388, -546.373277102, -397.332669714
151.613426998, -548.838344397, -397.2249174
155.036011743, -552.315554586, -397.279542843
158.244472827, -555.605866128, -397.361393301
160.499221176, -557.955384325, -397.456163148
152.487479729, -549.958628691, -397.471148962
155.328195032, -552.851799852, -397.52360482
167.568680037, -565.003167656, -397.434487619
163.870468751, -561.537367727, -397.666898976
163.221914881, -560.815533935, -397.593619054
159.286887779, -556.774542257, -397.487654479
163.753584945, -560.953328437, -397.199743492
166.802645131, -563.951612808, -397.148967677
150.708253981, -548.08840341, -397.380149429
151.738200684, -549.171036677, -397.432835993
164.86310955, -562.362361036, -397.499251486
168.178155228, -565.762863185, -397.584707957
159.978924949, -557.47740481, -397.498479861
162.139009173, -559.697965714, -397.558956541
168.648919739, -566.360525883, -397.711606144
163.669419279, -561.246095239, -397.57667596
156.053101724, -553.624582731, -397.571481007
154.956020778, -552.569299309, -397.61327853
161.968077888, -559.363314973, -397.395237084
166.64735478, -564.074397242, -397.427042463
158.153832678, -555.624536898, -397.470704219
147.648647516, -545.026639707, -397.377992191
158.708630112, -555.861364621, -397.152734509
160.924771753, -558.10569174, -397.180919987
153.842801842, -551.077362185, -397.234560344
159.320895221, -556.551349157, -397.230453936
165.530547179, -562.692817974, -397.162270794
159.462044187, -556.779530177, -397.31748599
151.072252811, -548.43645499, -397.364202178
150.979493456, -548.313525115, -397.334031659
149.37536248, -546.805049486, -397.429687006
161.276565444, -558.991619279, -397.715053835
165.723995078, -563.416495143, -397.692500065
166.819237724, -564.484297557, -397.665059833
165.770898397, -563.449545675, -397.678647278
159.641093833, -557.249789569, -397.608695736
157.130194436, -554.778237364, -397.648042928
170.917475914, -568.572544224, -397.655068309
167.240281536, -564.973169559, -397.732888023
158.075294287, -556.067608934, -397.992314648
148.915517321, -546.858215041, -397.94269772
150.410974952, -548.540929872, -398.12995492
164.066469187, -562.136451325, -398.069982139
162.951874565, -560.775467789, -397.823593224
152.520340964, -550.23316109, -397.712820126
147.172759194, -544.994345337, -397.821586143
156.359149651, -554.122927468, -397.763777817
157.747916868, -555.219169802, -397.471252933
171.408069835, -568.732422249, -397.324352414
174.76043383, -572.164082229, -397.403648398
168.192866571, -565.478856934, -397.285990363
158.610201335, -556.034219667, -397.424018332
151.381620097, -548.705209729, -397.323589632
151.057834536, -548.32071999, -397.262885454
156.529715907, -554.037438058, -397.507722151
169.149075407, -566.66509213, -397.516016724
173.090645426, -570.713333182, -397.622687756
172.074301923, -569.500742897, -397.426440975
165.764034702, -563.528234813, -397.764200111
154.593326508, -552.361574469, -397.768247961
151.655634549, -549.42579381, -397.770159262
157.581426153, -555.462552226, -397.881126073
167.42439165, -565.293721119, -397.869329468
162.254959674, -559.896106769, -397.641147096
150.844028491, -548.383812027, -397.539783536
149.706489506, -547.051084331, -397.344594824
162.476394478, -559.944088439, -397.467693961
159.985509413, -557.724293892, -397.738784479
148.439096802, -546.044371613, -397.605274812
146.781356348, -544.300159736, -397.518803388
154.955238168, -552.387999715, -397.432761546
154.354794516, -551.826353843, -397.471559327
146.854813753, -544.391045421, -397.536231668
145.954200164, -543.688887131, -397.734686967
163.82416619, -561.697454484, -397.873288294
171.843002774, -569.128682426, -397.285679652
172.361275613, -569.720461943, -397.35918633
162.599456339, -559.999224309, -397.39976797
148.887155048, -546.387048391, -397.499893343
151.333303233, -548.970041072, -397.636737839
156.630066793, -554.169547778, -397.539480985
148.119180434, -545.694437772, -397.575257338
149.987519516, -547.502804671, -397.515285154
152.97495068, -550.521597162, -397.546646482
159.04372951, -556.62128697, -397.577557461
154.850834927, -552.544776605, -397.693941678
